Site,Exposure,date,year,time,depth,transect,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Steve's Gully,Oblique,9/28/11,2011,1346,deep,2,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,1415,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,1415,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,1415,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,1327,deep,1,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Steve's Gully,Oblique,9/28/11,2011,1327,deep,1,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Steve's Gully,Oblique,9/28/11,2011,1327,deep,1,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Steve's Gully,Oblique,9/28/11,2011,1327,deep,1,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Steve's Gully,Oblique,9/28/11,2011,1327,deep,1,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,7,1,0.028,3.024,10.06316293,0.010063163
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,8,1,0.028,3.024,15.06961482,0.015069615
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,9,1,0.028,3.024,21.51728043,0.02151728
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,1,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,2,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,9/28/11,2011,15:03,shallow,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Steve's Gully,Oblique,1/12/15,2015,8:01,deep,1,Pomacentridae,Omnivore,pom.brac,5,23,0.028,3.024,3.637837743,0.083670268
Steve's Gully,Oblique,1/12/15,2015,8:01,deep,1,Pomacentridae,Omnivore,pom.brac,6,5,0.028,3.024,6.31375045,0.031568752
Steve's Gully,Oblique,1/12/15,2015,8:17,deep,2,Pomacentridae,Omnivore,pom.brac,5,11,0.028,3.024,3.637837743,0.040016215
Steve's Gully,Oblique,1/12/15,2015,8:17,deep,2,Pomacentridae,Omnivore,pom.brac,6,2,0.028,3.024,6.31375045,0.012627501
Steve's Gully,Oblique,1/12/15,2015,8:57,deep,3,Pomacentridae,Omnivore,pom.brac,5,7,0.028,3.024,3.637837743,0.025464864
Steve's Gully,Oblique,1/12/15,2015,8:57,deep,3,Pomacentridae,Omnivore,pom.brac,6,2,0.028,3.024,6.31375045,0.012627501
Steve's Gully,Oblique,1/12/15,2015,10:20,shallow,1,Pomacentridae,Omnivore,pom.brac,6,2,0.028,3.024,6.31375045,0.012627501
Steve's Gully,Oblique,1/12/15,2015,10:33,shallow,2,Pomacentridae,Omnivore,pom.brac,6,14,0.028,3.024,6.31375045,0.088392506
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,1,Pomacentridae,Omnivore,pom.brac,6,1,0.028,3.024,6.31375045,0.00631375
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,9/21/11,2011,7:51,deep,3,Pomacentridae,Omnivore,pom.brac,10,1,0.028,3.024,29.59089026,0.02959089
Washing Machine,Oblique,1/13/15,2015,12:37,deep,1,Pomacentridae,Omnivore,pom.brac,5,1,0.028,3.024,3.637837743,0.003637838
Washing Machine,Oblique,1/13/15,2015,12:37,deep,1,Pomacentridae,Omnivore,pom.brac,6,15,0.028,3.024,6.31375045,0.094706257
Washing Machine,Oblique,1/13/15,2015,12:46,deep,2,Pomacentridae,Omnivore,pom.brac,6,4,0.028,3.024,6.31375045,0.025255002
Washing Machine,Oblique,1/13/15,2015,13:15,deep,3,Pomacentridae,Omnivore,pom.brac,6,7,0.028,3.024,6.31375045,0.044196253
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,11,1,0.028,3.024,39.47567013,0.03947567
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,944,shallow,2,Pomacentridae,Omnivore,pom.brac,12,1,0.028,3.024,51.35729241,0.051357292
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,13,1,0.028,3.024,65.42183611,0.065421836
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,14,1,0.028,3.024,81.85575361,0.081855754
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,14,1,0.028,3.024,81.85575361,0.081855754
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,14,1,0.028,3.024,81.85575361,0.081855754
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,15,1,0.028,3.024,100.8458425,0.100845843
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,15,1,0.028,3.024,100.8458425,0.100845843
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,15,1,0.028,3.024,100.8458425,0.100845843
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,15,1,0.028,3.024,100.8458425,0.100845843
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,16,1,0.028,3.024,122.5792215,0.122579222
Washing Machine,Oblique,9/21/11,2011,928,shallow,1,Pomacentridae,Omnivore,pom.brac,16,1,0.028,3.024,122.5792215,0.122579222
Washing Machine,Oblique,1/13/15,2015,14:27,shallow,1,Pomacentridae,Omnivore,pom.brac,6,4,0.028,3.024,6.31375045,0.025255002
Washing Machine,Oblique,1/13/15,2015,14:36,shallow,2,Pomacentridae,Omnivore,pom.brac,6,44,0.028,3.024,6.31375045,0.27780502
Washing Machine,Oblique,1/13/15,2015,15:06,shallow,3,Pomacentridae,Omnivore,pom.brac,6,14,0.028,3.024,6.31375045,0.088392506
Big Vickis,Sheltered,9/22/11,2011,9:38,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,6,1,0.0264,3.083,6.61674247,0.006616742
Big Vickis,Sheltered,9/22/11,2011,9:38,shallow,2,Pomacentridae,Indeterminate farmer,pom.chry,8,1,0.0264,3.083,16.06313675,0.016063137
Big Vickis,Sheltered,9/22/11,2011,9:38,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,8,1,0.0264,3.083,16.06313675,0.016063137
Blue Lagoon,Lagoon,1/14/15,2015,13:26,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,6,2,0.0264,3.083,6.61674247,0.013233485
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,9,1,0.0264,3.083,23.09583049,0.02309583
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,9,1,0.0264,3.083,23.09583049,0.02309583
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,9,1,0.0264,3.083,23.09583049,0.02309583
Bommie Bay,Oblique,9/21/11,2011,1436,shallow,1,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,10,1,0.0264,3.083,31.95979073,0.031959791
Bommie Bay,Oblique,9/21/11,2011,1436,shallow,1,Pomacentridae,Indeterminate farmer,pom.chry,11,1,0.0264,3.083,42.87632708,0.042876327
Bommie Bay,Oblique,9/21/11,2011,1450,shallow,2,Pomacentridae,Indeterminate farmer,pom.chry,11,1,0.0264,3.083,42.87632708,0.042876327
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,11,1,0.0264,3.083,42.87632708,0.042876327
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,11,1,0.0264,3.083,42.87632708,0.042876327
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,11,1,0.0264,3.083,42.87632708,0.042876327
Bommie Bay,Oblique,9/21/11,2011,1436,shallow,1,Pomacentridae,Indeterminate farmer,pom.chry,12,1,0.0264,3.083,56.06859952,0.0560686
Bommie Bay,Oblique,9/21/11,2011,1436,shallow,1,Pomacentridae,Indeterminate farmer,pom.chry,12,1,0.0264,3.083,56.06859952,0.0560686
Bommie Bay,Oblique,9/21/11,2011,1450,shallow,2,Pomacentridae,Indeterminate farmer,pom.chry,12,1,0.0264,3.083,56.06859952,0.0560686
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,12,1,0.0264,3.083,56.06859952,0.0560686
Bommie Bay,Oblique,9/21/11,2011,1519,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,12,1,0.0264,3.083,56.06859952,0.0560686
